ID,zeleznice_delka,vrstevnice_pocet,vodni_plohy_rozloha,dibA02_delka,relief_rozloha,zastavba_rozloha
9672,5202.92,126.0,58438.79,15472.4,0.0,881452.23
9673,470.47,46.0,418250.89,14606.06,0.0,302180.31
9674,10159.4,58.0,315425.16,15759.48,4.0,396198.45
9675,984.27,239.0,167648.6,13083.04,4120.83,268988.94
9676,5120.0,127.0,29564.91,17421.72,16764.27,318432.4
9677,1121.28,74.0,154877.38,16348.87,4463.56,1079563.1
9678,7713.99,116.0,19805.23,6360.99,28567.33,1388958.1
9679,4859.58,154.0,126503.95,16896.37,112028.47,1370234.16
9680,10.65,124.0,218146.15,5248.27,7463.64,2211304.41
9681,2873.69,48.0,22241.83,16557.63,2277.82,1026759.0
9682,6687.44,64.0,105660.53,8632.05,6052.38,2707065.37
9683,1757.67,69.0,46558.2,15259.97,0.0,967570.28
9684,9619.75,76.0,58830.53,11475.05,0.0,971412.69
9685,5509.69,147.0,42491.17,8210.23,36649.19,1017435.3
9686,10424.85,86.0,223056.33,11328.46,10299.58,2822246.34
9687,4718.72,117.0,16263.03,12743.74,6188.07,1191197.94
9688,234.8,268.0,401447.66,17650.08,285960.5,2590848.99
9689,2440.88,218.0,720717.45,8986.45,283802.01,1639983.86
9690,4442.41,248.0,272573.99,14001.88,53082.33,1745944.4
9691,4964.33,148.0,221069.93,16203.35,64233.48,1850593.69
9692,1675.76,172.0,349138.13,11893.09,48436.14,2469292.7
9693,11386.54,197.0,248419.73,13167.47,6078.85,2406515.28
9694,4248.63,116.0,242183.44,15644.17,2532.61,1778411.35
9695,1429.15,160.0,70126.49,18561.14,0.0,620217.65
9696,7498.78,194.0,236776.14,8251.78,21770.13,1455243.26
9697,4625.07,165.0,499416.08,9493.65,68140.89,1171294.27
9698,7393.43,95.0,36088.08,13825.61,0.0,685409.84
9699,3365.13,33.0,129296.8,12887.13,1702.83,664422.37
9700,4309.85,56.0,226655.34,19190.9,2210.66,675846.83
9701,4805.68,32.0,108620.99,9926.99,9404.63,1631371.46
9702,1328.42,69.0,107434.66,7574.23,0.0,1242992.86
9703,322.22,104.0,612299.0,16379.79,37207.63,989327.36
9704,6690.99,100.0,74027.12,12414.58,24439.69,952460.16
9705,1371.53,94.0,106012.29,12503.51,40076.77,1720549.54
9706,2784.6,97.0,67213.16,17723.27,0.0,322368.16
9707,17897.22,136.0,1092216.21,14798.93,4296.2,489689.79
9708,6350.07,177.0,6276.19,14554.97,2753.81,206470.16
9709,7959.03,139.0,320163.26,12708.51,0.0,708884.91
9710,3449.9,393.0,61546.09,14848.89,13858.23,513165.59
9711,1470.25,343.0,61199.91,24208.11,14147.86,407507.43
9712,4805.73,206.0,30229.8,20042.2,0.0,721860.73
9713,1705.27,82.0,212773.26,19091.86,0.0,1006984.54
9714,4355.97,144.0,2683.72,7034.29,17081.9,537879.18
9715,4695.56,137.0,15958.16,17684.41,0.0,429118.44
9716,2375.86,115.0,50677.88,17156.48,0.0,221308.76
9717,709.01,137.0,23445.88,16225.29,2751.65,707784.05
9718,5977.34,48.0,749373.82,19170.62,3.0,1862149.69
9719,2065.23,106.0,30072.34,18087.91,20968.1,482310.48
9720,3966.56,134.0,24760.89,8376.67,47199.32,1019767.1
9721,1760.34,48.0,65955.95,6601.02,0.0,2177984.66
9722,13143.66,90.0,29620.2,4681.54,39525.92,1754972.27
9723,230.95,73.0,3889.64,17106.59,6134.6,333102.84
9724,4738.46,104.0,26439.96,13249.02,8968.84,906499.64
9725,9819.62,227.0,55831.32,11383.7,4641.37,1158040.51
9726,964.45,196.0,16435.69,10774.9,2521.23,763543.41
9727,6914.66,89.0,109641.52,20020.26,0.0,1414484.85
9728,435.09,128.0,285.99,14354.1,210405.4,851815.42
9729,2679.96,78.0,14405.32,9852.34,30085.15,1233236.28
9730,7909.76,207.0,986426.53,9046.13,190516.72,2417196.03
9731,2601.61,157.0,85784.59,12303.96,63647.53,1331569.62
9732,1827.99,180.0,30796.73,15563.46,2909.67,2205232.42
9733,6052.11,245.0,150575.08,18799.71,2866.27,2540012.15
9734,177.83,168.0,23119.89,13372.28,0.0,1409362.57
9735,4356.83,159.0,253046.3,18385.1,28616.61,1761730.87
9736,1389.83,213.0,171083.54,13116.91,22533.17,1079455.2
9737,4537.83,20.0,564582.21,19634.22,0.0,1850191.13
9738,5479.22,54.0,356068.44,16154.98,20733.04,1120929.43
9739,2239.99,38.0,214488.17,8928.04,0.0,2315207.13
9740,7775.81,20.0,20772.61,5152.5,0.0,1023876.13
9741,5642.65,87.0,132781.26,9473.82,0.0,1128574.24
9742,3817.73,67.0,117615.45,8147.59,0.0,1269943.65
9743,246.34,128.0,49165.82,14681.8,3853.76,1601252.34
9744,4198.3,117.0,24203.65,19242.94,13945.33,1169704.35
9745,8718.74,49.0,219971.81,9958.08,17769.71,1610944.11
9746,3418.99,22.0,427851.47,6876.86,5263.77,1539654.57
9747,4283.16,69.0,51262.13,8407.71,0.0,992235.11
9748,5431.05,41.0,421415.49,15622.67,1.0,1400164.38
9749,57979.7,88.0,61765.02,10081.37,961.58,2950709.14
9750,4211.24,191.0,10318.91,15960.34,10325.75,271783.37
9751,9486.9,69.0,20258.39,25498.54,551.87,969390.51
9752,6593.45,53.0,58909.59,20724.58,0.0,885908.28
9753,106.09,70.0,7831.28,12022.39,0.0,548542.07
9754,1523.99,302.0,40928.12,25997.98,22719.74,99850.25
9755,5418.23,283.0,142713.95,22117.81,52313.7,444171.64
9756,3154.91,203.0,317525.78,15929.65,14546.1,974755.79
9757,12643.36,76.0,178384.11,15807.86,2292.62,2910596.14
9758,999.8,187.0,122583.8,12010.04,0.0,1199853.54
9759,5432.92,136.0,1864.56,14752.51,1.0,1417863.34
9760,3022.87,97.0,2975.16,15648.54,0.0,2841561.53
9761,1296.36,85.0,1732.31,7886.51,0.0,72905.34
9762,150.81,215.0,78125.18,17098.62,1175.73,1453042.62
9763,4863.11,60.0,1162544.6,20248.82,0.0,1022263.94
9764,1655.74,259.0,25639.43,18636.93,31963.7,504689.19
9765,5335.33,180.0,41193.88,10487.04,36452.95,1178404.89
9766,4843.11,304.0,270135.28,15454.51,10009.84,1728494.55
9767,9724.63,218.0,124473.86,10241.51,41544.33,2413526.27
9768,1906.86,328.0,106104.69,4041.69,156007.11,645692.78
9769,5534.82,211.0,454428.22,11186.91,186857.49,2237331.53
9770,5851.06,189.0,395838.8,8364.22,30139.36,3167008.26
9771,4374.61,323.0,334061.76,10492.5,40063.39,2837485.11
9772,2529.34,183.0,280188.49,4295.49,28570.26,2423201.11
9773,5986.39,284.0,1025599.56,10991.32,202308.33,2204572.11
9774,1999.32,116.0,255220.13,19005.65,1694.42,1780481.16
9775,2815.18,129.0,34052.95,12014.33,592.22,2637699.12
9776,4256.61,265.0,107351.77,21527.09,0.0,3289195.05
9777,4256.59,46.0,404285.71,16174.04,0.0,660909.07
9778,877.21,113.0,801174.27,8846.58,90974.19,824811.43
9779,10662.01,70.0,86134.9,10582.98,11067.53,2571674.79
9780,5519.23,55.0,123689.16,15312.31,0.0,1016867.58
9781,14423.09,42.0,69537.84,9117.22,3962.17,2285823.88
9782,4626.56,20.0,38935.68,5823.48,812.25,1659900.09
9783,5461.81,102.0,87797.25,17780.95,0.0,2420219.2
9784,2297.85,73.0,67084.34,13039.8,1534.62,2519961.14
9785,6472.92,30.0,61535.61,3582.16,0.0,2180770.94
9786,538.4,38.0,38711.35,5109.54,0.0,1110632.02
9787,4803.87,21.0,78841.63,6594.2,82907.12,1437612.47
9788,4916.23,47.0,37588.75,9297.15,0.0,1086775.37
9789,429.21,74.0,355671.14,15958.34,0.0,906354.11
9790,626.21,219.0,39052.17,10995.66,0.0,468636.83
9791,5668.62,157.0,2497.44,8740.14,7657.84,2224906.25
9792,1429.49,79.0,230551.46,14321.56,0.0,3046760.19
9793,2788.67,84.0,48556.87,22172.35,0.0,1560407.46
9794,5307.35,164.0,211139.77,12951.44,0.0,1155903.85
9795,5586.89,242.0,2840.54,17703.86,36585.36,589832.6
9796,1758.99,118.0,96501.61,16435.57,871.9,617865.92
9797,5816.67,194.0,67789.15,14025.32,2018.58,695538.38
9798,5014.61,186.0,117824.7,12406.0,0.0,426719.34
9799,1999.5,137.0,10599.58,13774.5,18957.99,575884.45
9800,4731.99,129.0,89712.35,16087.28,4097.22,833333.7
9801,4241.56,43.0,37542.32,18212.8,0.0,676501.27
9802,3166.42,56.0,174479.87,17354.05,426.22,474548.54
9803,4435.7,72.0,222585.97,12574.95,8063.39,1304349.36
9804,661.35,153.0,68610.69,17915.7,0.0,1245724.67
9805,112.61,35.0,516117.04,24697.17,1.0,1409099.03
9806,11749.78,71.0,231814.42,20500.63,0.0,2625317.69
9807,5739.43,147.0,36351.62,19559.72,0.0,312205.72
9808,3629.03,46.0,672135.9,11805.85,0.0,231455.18
9809,2028.0,130.0,37165.71,10136.76,16122.58,418217.58
9810,2138.66,149.0,94842.57,12096.35,78204.94,581452.89
9811,16009.67,203.0,267218.28,9210.19,4462.36,4485217.85
9812,10172.43,286.0,271314.78,9341.46,395218.67,1980855.79
9813,248.39,213.0,21310.02,6075.76,192795.55,747016.46
9814,6869.89,95.0,48482.38,9759.44,39698.49,1311288.63
9815,5833.09,96.0,374201.93,4876.87,5031.46,3652104.33
9816,4327.24,167.0,404537.78,6847.72,86421.44,3879732.36
9817,8054.66,49.0,71801.45,14137.43,0.0,2253175.57
9818,2750.0,79.0,150333.53,8398.22,11578.32,737417.15
9819,7100.4,29.0,314593.27,9686.49,0.0,1656517.23
9820,4185.82,48.0,35693.23,12616.49,0.0,672808.67
9821,4014.02,42.0,108166.17,15726.51,3590.84,1416605.81
9822,127.81,88.0,17453.93,4385.48,0.0,1130047.27
9823,9283.37,72.0,13135.58,5319.52,108074.81,4499877.75
9824,5875.88,19.0,258642.55,12746.77,0.0,1186470.57
9825,9727.1,22.0,44349.98,17763.09,0.0,1618931.64
9826,5366.91,29.0,93600.46,13370.64,0.0,1009759.04
9827,15395.41,36.0,67199.03,3471.92,0.0,3794424.12
9828,5567.72,28.0,98390.86,8404.88,0.0,1748208.2
9829,5626.88,31.0,169009.46,8001.61,15171.48,1717343.61
9830,5185.76,16.0,75077.02,4387.69,5091.41,936532.2
9831,7282.51,44.0,101877.54,12772.84,0.0,3219393.78
9832,3126.18,112.0,27867.04,11266.54,52022.0,784745.8
9833,8385.61,200.0,40435.8,10421.31,0.0,2274892.17
9834,384.93,234.0,3414.39,19687.84,0.0,368312.79
9835,102.15,204.0,21553.64,23221.61,0.0,679244.42
9836,5768.1,229.0,105196.79,17318.79,6675.16,1158754.25
9837,5661.39,122.0,87369.15,14168.68,0.0,2965860.96
9838,8912.37,115.0,197217.5,20502.53,11009.35,2671728.22
9839,1406.44,177.0,3116.94,11469.65,296608.54,406044.31
9840,2418.28,82.0,184213.09,14179.44,28791.99,1832499.71
9841,3968.62,108.0,149390.82,16237.87,2874.35,480832.26
9842,5577.76,134.0,502310.02,5514.66,0.0,840634.15
9843,3395.2,99.0,25650.41,10573.05,3634.48,535156.71
9844,4814.99,64.0,37409.8,15605.37,90936.95,555422.13
9845,2074.76,58.0,96484.39,13301.67,0.0,1808593.49
9846,16413.1,39.0,66305.0,4894.02,11147.15,7615199.59
9847,11037.55,20.0,230417.43,13456.26,0.0,2392815.67
9848,11209.47,32.0,305316.96,20902.45,10890.52,2353388.25
9849,3777.7,89.0,119098.57,20858.26,0.0,635888.37
9850,5428.74,72.0,30039.3,29163.28,0.0,1104883.16
9851,1223.06,82.0,264565.85,14074.28,1.0,1766482.99
9852,2901.15,76.0,539586.44,18666.74,596.68,171798.65
9853,3690.49,85.0,501235.31,23762.84,24950.91,1176787.03
9854,958.16,203.0,127663.91,8931.12,19573.52,648705.62
9855,9440.55,156.0,11859.26,19542.81,1483.75,564336.02
9856,4175.74,55.0,159390.74,11265.02,1.0,312504.83
9857,5833.63,100.0,68248.09,11477.22,0.0,1873178.61
9858,980.72,96.0,64188.99,14652.72,7845.19,921967.35
9859,348.38,409.0,11931.83,12940.44,45426.61,303037.13
9860,1200.44,181.0,74326.91,10061.07,14773.18,494278.21
9861,4230.55,337.0,306640.55,12762.7,87139.17,624109.08
9862,5276.14,186.0,320210.13,16850.33,67250.72,1025745.57
9863,1152.63,245.0,2143.45,13016.61,18701.77,1167026.74
9864,4665.3,215.0,13149.3,17432.71,7126.94,1743553.9
9865,8161.38,79.0,12104.07,10142.48,4361.44,1461925.34
9866,2347.5,180.0,18209.42,12085.84,176117.27,2241386.55
9867,17727.55,189.0,627704.37,8470.07,29767.09,4945423.34
9868,1435.14,78.0,32465.37,12820.14,7594.53,5222077.27
9869,2220.61,66.0,27353.87,13884.57,0.0,1759016.13
9870,5614.6,54.0,104775.18,11737.68,0.0,4635492.0
9871,8021.52,92.0,108487.32,12656.52,19490.94,869266.57
9872,893.05,62.0,21683.89,11256.27,0.0,1367447.38
9873,30852.9,67.0,534196.22,10550.74,0.0,3187228.34
9874,8082.37,22.0,391802.41,5520.6,20560.32,1043762.59
9875,1992.95,17.0,86171.37,11595.11,0.0,665321.18
9876,3860.07,63.0,101264.2,13299.52,0.0,1412796.95
9877,1522.37,22.0,26944.35,4363.41,0.0,1126729.79
9878,1131.56,25.0,29086.77,11590.82,1264.53,1860310.52
9879,4637.84,32.0,120945.67,11252.62,1632.8,2771743.57
9880,822.53,34.0,188705.33,11430.69,0.0,941876.14
9881,7240.02,33.0,50211.27,9538.14,0.0,931060.81
9882,10019.57,22.0,132253.57,10435.92,0.0,994088.51
9883,4148.96,39.0,96202.57,14005.87,6590.67,538944.82
9884,3979.43,39.0,425999.19,15569.77,0.0,648376.22
9885,4371.26,72.0,361188.59,19554.12,0.0,1024746.7
9886,7938.96,61.0,293769.45,16205.84,0.0,745458.88
9887,11617.93,145.0,106609.75,1972.63,59634.26,2980284.81
9888,4250.31,124.0,19610.94,8203.06,37284.82,1183078.53
9889,3998.25,260.0,8404.65,4506.05,22970.55,578071.86
9890,3822.23,224.0,80815.04,21248.46,6557.01,1509137.62
9891,4939.0,210.0,21181.91,11047.93,20256.63,695285.76
9892,2125.02,183.0,135644.98,13440.32,1213.46,916565.56
9893,4187.8,276.0,1717.38,15890.68,1.0,220895.55
9894,4216.25,374.0,71568.7,12853.68,7516.82,1101334.06
9895,4779.91,150.0,70591.1,13510.64,0.0,2401275.21
9896,5157.46,90.0,77110.36,14085.18,0.0,2825667.83
9897,833.35,104.0,10737.48,8687.85,585.36,1359211.55
9898,5501.02,55.0,3791.6,8416.12,0.0,873240.48
9899,5227.39,169.0,302307.16,25524.7,8.99,726102.11
9900,2460.51,249.0,106449.47,26997.4,2.0,1417146.95
9901,4725.74,121.0,42270.4,29224.24,0.0,164981.1
9902,1254.89,69.0,95821.13,19631.23,0.0,388610.76
9903,4280.58,59.0,80123.43,16709.25,0.0,154125.38
9904,1120.66,141.0,62148.1,12000.77,1.0,405565.52
9905,2194.53,83.0,124282.94,4735.38,2.0,141168.09
9906,6455.14,118.0,52543.0,19996.23,4.0,848406.49
9907,5009.32,74.0,100517.93,15500.67,18488.51,716328.07
9908,3044.75,112.0,53943.84,13822.43,0.0,380073.09
9909,331.41,144.0,119575.12,10519.52,75039.25,390778.9
9910,10596.35,388.0,593642.63,3754.1,191905.3,1292966.7
9911,5635.85,257.0,312881.26,10141.8,156754.12,1456264.83
9912,7624.97,32.0,36989.12,6592.06,32276.53,2186575.22
9913,10891.06,48.0,46352.81,6102.6,9718.09,2277074.8
9914,9080.21,50.0,96821.62,11333.82,120681.15,4597920.04
9915,26899.1,134.0,621288.94,5453.41,262031.65,4415443.96
9916,28779.82,57.0,171590.88,3587.02,26591.02,8832689.01
9917,16473.95,63.0,85276.2,7745.28,9374.63,6624598.9
9918,9633.56,36.0,469948.6,13905.2,15027.37,5502555.05
9919,4227.13,44.0,249059.27,8531.48,1757.58,2741782.21
9920,6537.2,62.0,86243.8,13193.3,6663.48,1300046.73
9921,7171.74,43.0,774402.51,2905.72,0.0,2705623.41
9922,21597.29,50.0,477779.94,1217.02,2544.57,4005068.87
9923,5143.04,50.0,740810.82,6569.8,26696.85,1786361.16
9924,6005.34,93.0,532814.99,8688.97,37383.38,1175702.86
9925,7811.25,45.0,547301.75,9153.93,728171.33,2768449.3
9926,5472.59,35.0,390234.9,16869.29,0.0,1272516.71
9927,6310.62,25.0,356994.72,11545.79,3955.22,2428873.86
9928,5791.75,41.0,1380033.42,15838.66,0.0,729941.27
9929,4318.26,12.0,664765.12,14805.05,27563.23,1157172.6
9930,26040.75,14.0,1134899.43,7472.32,736349.41,5077220.4
9931,22604.77,13.0,570024.3,4479.42,19144.07,8662151.66
9932,8749.21,20.0,1528.46,14143.01,0.0,2442298.13
9933,1571.58,14.0,101547.14,20937.95,0.0,1338297.64
9934,2873.31,27.0,98892.87,17343.11,0.0,980453.38
9935,1473.84,21.0,35571.32,27691.88,0.0,1439444.49
9936,5176.53,31.0,217018.72,22594.24,0.0,627581.57
9937,86.73,54.0,70712.66,16331.75,1740.68,1251805.85
9938,980.84,168.0,51460.04,22789.74,9138.5,647168.44
9939,8486.48,178.0,10358.76,13373.01,2825.21,1917145.59
9940,4396.7,185.0,10548.97,10639.3,6847.87,683024.69
9941,2947.39,271.0,6582.62,16808.44,13077.23,1169000.31
9942,4387.24,264.0,17137.51,19939.33,1.0,902923.22
9943,4418.38,417.0,54590.52,21381.15,34417.39,772045.99
9944,3072.68,303.0,108968.36,16802.31,82435.98,1119411.87
9945,5257.17,152.0,141018.19,15348.27,33528.54,1621016.14
9947,3584.57,148.0,298.15,17251.22,0.0,579176.4
9948,7311.15,87.0,120432.23,13212.25,0.0,1700839.38
9949,7787.28,304.0,76484.9,15114.02,1.0,378480.27
9950,5586.33,170.0,43123.75,9475.48,0.0,272132.11
9951,6528.1,35.0,3062663.17,6410.65,0.0,868360.81
9952,5633.17,203.0,82072.57,15753.02,58355.38,75179.65
9953,3596.35,156.0,301873.72,18392.11,0.0,303381.36
9954,5052.45,84.0,484435.1,13074.13,0.0,1184119.62
9955,3518.42,92.0,72539.97,17472.46,6.99,350304.95
9956,4094.98,124.0,495538.95,12212.15,4.0,566624.13
9957,4032.91,80.0,260624.49,11224.63,3643.72,419342.26
9958,610.75,86.0,35756.69,8501.43,73738.33,219232.82
9959,6938.43,92.0,40057.02,10605.62,38782.43,582440.77
9960,2879.27,117.0,18685.94,16221.34,6649.35,542263.55
9961,5048.85,74.0,35170.03,9608.94,355.46,903252.12
9962,3030.02,97.0,41566.82,11290.32,16460.9,1611348.11
9963,3471.21,179.0,13358.59,15988.37,35354.34,1011852.33
9964,5322.7,117.0,9978.27,19619.81,0.0,163401.51
9965,7470.72,28.0,310351.44,6369.8,2214.65,1894054.6
9966,11846.55,71.0,422088.36,12245.86,0.0,3491777.74
9967,10055.83,89.0,72095.72,7815.8,40646.53,7704801.76
9968,16587.86,214.0,671359.51,0.0,9273.59,9738560.46
9969,41829.95,87.0,425022.56,0.0,4633.43,11165635.64
9970,63007.56,99.0,4283.3,1315.15,0.0,10019947.99
9971,18975.26,39.0,125822.64,7383.46,10978.53,6146398.69
9972,11939.31,69.0,324987.25,14727.78,18617.74,2495486.69
9973,4045.99,33.0,55768.12,9305.63,0.0,3476186.91
9974,4387.43,77.0,52242.83,16214.99,0.0,1872737.2
9975,4359.64,45.0,8949.97,11844.58,1938.59,907430.65
9976,4044.56,46.0,79243.73,11956.45,0.0,1817709.7
9977,5212.94,66.0,217865.54,12181.57,17994.01,2160627.48
9978,9822.62,91.0,17991.3,10700.1,5467.7,1671608.44
9979,5558.54,24.0,54932.25,4258.4,6821.85,1857907.58
9980,17386.03,21.0,38510.57,3125.91,0.0,1410021.56
9981,863.84,16.0,731375.44,4161.27,74741.74,885794.78
9982,4799.83,50.0,55609.23,3654.85,0.0,2510703.75
9983,22117.42,34.0,496732.25,15754.23,4911.97,5525852.6
9984,5694.18,95.0,38463.55,17110.75,0.0,2712700.8
9985,3135.44,62.0,83294.93,11774.75,936.23,453482.15
9986,5212.82,32.0,174783.66,15647.43,0.0,1688962.68
9987,968.12,43.0,314688.98,30434.51,387.96,189014.49
9988,88.06,187.0,45044.42,15035.45,55875.13,1164260.41
9989,4941.6,263.0,155201.21,14867.2,136655.06,985203.56
9990,6732.35,154.0,62955.21,16418.43,0.0,1961111.65
9991,552.26,163.0,136409.49,13102.6,0.0,840589.61
9992,4914.06,328.0,2595.68,11149.81,39061.61,395592.2
9993,4384.33,110.0,66616.79,23445.91,0.0,458908.01
9994,2766.29,384.0,40164.4,9462.06,0.0,245647.87
9995,2159.17,262.0,18221.03,15769.22,3344.82,384844.16
9996,6167.28,151.0,115764.15,18662.52,0.0,1093271.79
9998,3709.93,113.0,12738.98,15327.23,0.0,807049.29
9999,2070.72,139.0,40504.16,14458.95,1.0,405090.96
10000,3893.14,278.0,65128.37,13354.89,7972.0,215451.76
10001,3417.1,140.0,58440.42,10115.08,0.0,1008431.35
10002,3754.0,172.0,48225.68,4955.94,0.0,731376.19
10003,4144.08,88.0,1804493.44,6174.15,4243.79,638287.82
10004,22681.48,107.0,341844.06,6624.96,0.0,5528061.59
10005,4948.83,328.0,52913.69,14072.34,14051.18,438503.44
10006,359.01,311.0,53282.84,15244.99,14448.37,56567.42
10007,6191.5,231.0,161764.9,10813.5,48930.56,1057699.16
10008,8039.33,178.0,69560.81,10200.66,0.0,196825.88
10009,2426.83,210.0,83957.92,6746.86,47664.21,747353.72
10010,8895.83,206.0,330499.04,11445.33,118.9,500097.01
10011,4324.24,93.0,417093.05,15325.82,5398.12,415075.93
10012,4673.08,142.0,436523.94,8306.66,33241.4,933248.25
10013,4307.38,66.0,24077.8,20067.24,4330.02,689589.03
10014,4532.94,67.0,3254.26,11029.36,6810.56,365722.75
10015,6452.98,59.0,11922.19,13636.76,0.0,735510.33
10016,14836.45,72.0,1597.89,12613.36,8700.18,3419420.91
10017,7201.74,126.0,181609.26,18575.35,0.0,1558388.4
10018,370.34,84.0,8677.69,7533.74,99594.16,814988.8
10019,6422.35,43.0,14858.63,5196.33,4736.32,1834755.38
10020,4490.47,22.0,6285.15,6431.13,3182.73,772650.71
10021,9336.29,20.0,13552.59,7541.02,1081.42,1234371.5
10022,2969.24,31.0,27462.65,4713.52,291.14,2815926.16
10023,1815.11,84.0,124205.56,9981.51,157726.96,2474045.4
10024,11583.3,170.0,458829.04,6818.67,38246.82,8698592.16
10025,27434.45,83.0,1474625.25,440.83,27078.85,9413294.4
10026,36050.55,98.0,96782.22,854.25,0.0,7375300.93
10027,16894.19,37.0,285932.98,5195.03,0.0,5124281.46
10028,5150.91,44.0,117028.93,7130.61,121.01,4160109.23
10029,1718.39,20.0,13531.07,6925.14,9639.84,2730224.96
10030,2707.19,33.0,43523.4,10638.56,0.0,1956532.99
10031,1862.32,72.0,32579.31,4613.42,0.0,891240.24
10032,10401.76,26.0,29452.02,1477.03,5752.71,1468269.41
10033,3133.77,16.0,84617.53,7710.63,0.0,825236.13
10034,6527.59,11.0,113648.39,8846.53,0.0,673254.3
10035,7395.93,18.0,87474.46,118.36,0.0,514502.31
10036,10266.23,9.0,768813.04,4822.56,5877.75,1437792.51
10037,6429.92,19.0,81116.83,9739.21,0.0,836019.54
10038,4420.01,8.0,2508299.45,12062.18,0.0,818130.98
10039,4870.07,18.0,540481.72,7574.36,0.0,841385.31
10040,9731.4,24.0,351165.73,20139.85,0.0,1076447.28
10041,1943.09,30.0,192012.86,16031.28,0.0,1098869.9
10042,761.66,31.0,121026.06,19830.26,0.0,594317.39
10043,5348.38,102.0,118204.95,6141.64,0.0,1931968.88
10044,9059.64,68.0,191816.23,11059.99,13430.0,2639009.37
10045,1195.18,148.0,38441.87,15119.09,159910.99,602619.38
10046,4493.2,166.0,149587.8,10723.47,6506.94,531572.22
10047,627.26,83.0,167175.16,11940.06,17394.15,1728754.77
10048,5613.32,169.0,13410.33,23901.86,0.0,423476.71
10049,4442.36,286.0,51638.56,17835.27,0.0,177281.18
10050,6555.56,386.0,92756.5,13113.92,68318.21,276513.11
10051,6193.8,334.0,48289.51,15248.76,14033.57,712937.95
10052,2387.65,379.0,3892.59,18037.7,6.0,324565.48
10053,2570.33,318.0,34755.82,14565.47,3174.07,333285.08
10054,807.29,649.0,78572.58,15726.15,71048.21,106097.66
10055,6097.07,246.0,118658.58,10755.56,1823.58,238205.45
10056,1377.22,295.0,43332.14,13763.43,0.0,718364.77
10057,13893.65,116.0,118303.36,7351.93,9051.8,3922580.18
10058,798.56,43.0,1565442.82,15793.34,17913.1,330366.09
10059,10928.54,37.0,181603.87,8930.88,0.0,2205853.7
10060,8197.54,21.0,202346.54,8924.18,0.0,637753.05
10061,4131.63,61.0,269476.42,12461.21,6305.37,543973.76
10062,3038.85,180.0,366420.97,12174.99,452.46,1862552.86
10063,2500.35,227.0,103343.68,18501.67,1894.67,425180.46
10064,6501.0,149.0,29415.43,13958.57,63644.3,1966219.35
10065,6529.04,303.0,50170.52,12016.29,22085.4,214591.69
10066,438.7,136.0,623388.16,15288.22,77368.25,224993.55
10067,4827.33,115.0,6787.68,8425.33,0.0,550162.33
10068,4988.37,120.0,26711.99,16062.25,14.99,328554.08
10069,4427.27,93.0,50266.32,19099.62,122672.73,1043364.55
10070,1770.71,145.0,3978.44,10159.55,83287.05,217965.52
10071,5394.04,104.0,28651.4,14789.97,20853.46,755370.36
10072,2133.6,43.0,69912.21,12603.79,0.0,623121.26
10073,9131.21,44.0,7450.9,8925.48,7656.7,1212743.76
10074,5261.89,51.0,101535.31,14544.28,0.0,576129.3
10075,10565.87,87.0,18854.44,14241.25,0.0,1036131.61
10076,7255.59,63.0,78782.59,5549.38,0.0,110379.72
10077,6691.67,85.0,133262.62,10689.06,1951.89,2949765.89
10078,4519.15,30.0,46137.06,6723.6,28849.82,3005227.3
10079,12299.62,57.0,329068.98,10010.65,25007.9,1612284.27
10080,10123.55,45.0,415319.61,4052.81,0.0,1745135.44
10081,26114.88,51.0,27543.55,1754.97,0.0,8002595.5
10082,10613.23,30.0,50626.5,8158.19,0.0,3266352.43
